"vol","date","hand","1","2","3","4","5","cont2","cont3","cont4"
1003,"2011-01-16","パー","グー","チョキ","パー","パー","チョキ",TRUE,FALSE,FALSE
1004,"2011-01-23","パー","パー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1005,"2011-01-30","グー","パー","パー","グー","チョキ","パー",TRUE,FALSE,FALSE
1006,"2011-02-06","チョキ","グー","パー","パー","グー","チョキ",TRUE,FALSE,FALSE
1007,"2011-02-13","グー","チョキ","グー","パー","パー","グー",TRUE,FALSE,FALSE
1008,"2011-02-20","パー","グー","チョキ","グー","パー","パー",TRUE,FALSE,FALSE
1009,"2011-02-27","チョキ","パー","グー","チョキ","グー","パー",FALSE,FALSE,FALSE
1010,"2011-03-06","グー","チョキ","パー","グー","チョキ","グー",FALSE,FALSE,FALSE
1012,"2011-03-20","パー","グー","チョキ","パー","グー","チョキ",FALSE,FALSE,FALSE
1013,"2011-03-27","グー","パー","グー","チョキ","パー","グー",FALSE,FALSE,FALSE
1014,"2011-04-03","チョキ","グー","パー","グー","チョキ","パー",FALSE,FALSE,FALSE
1015,"2011-04-10","チョキ","チョキ","グー","パー","グー","チョキ",FALSE,FALSE,FALSE
1016,"2011-04-17","パー","チョキ","チョキ","グー","パー","グー",TRUE,FALSE,FALSE
1017,"2011-04-24","グー","パー","チョキ","チョキ","グー","パー",TRUE,FALSE,FALSE
1018,"2011-05-01","チョキ","グー","パー","チョキ","チョキ","グー",TRUE,FALSE,FALSE
1019,"2011-05-08","パー","チョキ","グー","パー","チョキ","チョキ",TRUE,FALSE,FALSE
1020,"2011-05-15","パー","パー","チョキ","グー","パー","チョキ",FALSE,FALSE,FALSE
1021,"2011-05-22","グー","パー","パー","チョキ","グー","パー",TRUE,FALSE,FALSE
1022,"2011-05-29","グー","グー","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1023,"2011-06-05","チョキ","グー","グー","パー","パー","チョキ",TRUE,FALSE,FALSE
1024,"2011-06-12","パー","チョキ","グー","グー","パー","パー",TRUE,FALSE,FALSE
1025,"2011-06-19","パー","パー","チョキ","グー","グー","パー",TRUE,FALSE,FALSE
1026,"2011-06-26","グー","パー","パー","チョキ","グー","グー",TRUE,FALSE,FALSE
1027,"2011-07-03","チョキ","グー","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1028,"2011-07-10","グー","チョキ","グー","パー","パー","チョキ",TRUE,FALSE,FALSE
1029,"2011-07-17","パー","グー","チョキ","グー","パー","パー",TRUE,FALSE,FALSE
1030,"2011-07-24","チョキ","パー","グー","チョキ","グー","パー",FALSE,FALSE,FALSE
1031,"2011-07-31","グー","チョキ","パー","グー","チョキ","グー",FALSE,FALSE,FALSE
1032,"2011-08-07","チョキ","グー","チョキ","パー","グー","チョキ",FALSE,FALSE,FALSE
1033,"2011-08-14","グー","チョキ","グー","チョキ","パー","グー",FALSE,FALSE,FALSE
1034,"2011-08-21","パー","グー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1035,"2011-08-28","パー","パー","グー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1036,"2011-09-04","チョキ","パー","パー","グー","チョキ","グー",TRUE,FALSE,FALSE
1037,"2011-09-11","グー","チョキ","パー","パー","グー","チョキ",TRUE,FALSE,FALSE
1038,"2011-09-18","パー","グー","チョキ","パー","パー","グー",TRUE,FALSE,FALSE
1039,"2011-09-25","グー","パー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1040,"2011-10-02","チョキ","グー","パー","グー","チョキ","パー",FALSE,FALSE,FALSE
1041,"2011-10-09","グー","チョキ","グー","パー","グー","チョキ",FALSE,FALSE,FALSE
1042,"2011-10-16","チョキ","グー","チョキ","グー","パー","グー",FALSE,FALSE,FALSE
1043,"2011-10-23","パー","チョキ","グー","チョキ","グー","パー",FALSE,FALSE,FALSE
1044,"2011-10-30","グー","パー","チョキ","グー","チョキ","グー",FALSE,FALSE,FALSE
1045,"2011-11-06","グー","グー","パー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1046,"2011-11-13","チョキ","グー","グー","パー","チョキ","グー",TRUE,FALSE,FALSE
1047,"2011-11-20","パー","チョキ","グー","グー","パー","チョキ",TRUE,FALSE,FALSE
1048,"2011-11-27","パー","パー","チョキ","グー","グー","パー",TRUE,FALSE,FALSE
1049,"2011-12-04","チョキ","パー","パー","チョキ","グー","グー",TRUE,FALSE,FALSE
1050,"2011-12-11","グー","チョキ","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1051,"2011-12-18","パー","グー","チョキ","パー","パー","チョキ",TRUE,FALSE,FALSE
1052,"2011-12-25","パー","パー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1054,"2012-01-08","チョキ","パー","パー","グー","チョキ","パー",TRUE,FALSE,FALSE
1055,"2012-01-15","グー","チョキ","パー","パー","グー","チョキ",TRUE,FALSE,FALSE
1056,"2012-01-22","グー","グー","チョキ","パー","パー","グー",TRUE,FALSE,FALSE
1057,"2012-01-29","チョキ","グー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1058,"2012-02-05","パー","チョキ","グー","グー","チョキ","パー",TRUE,FALSE,FALSE
1060,"2012-02-19","パー","パー","チョキ","グー","グー","チョキ",TRUE,FALSE,FALSE
1061,"2012-02-26","グー","パー","パー","チョキ","グー","グー",TRUE,FALSE,FALSE
1062,"2012-03-04","チョキ","グー","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1063,"2012-03-11","グー","チョキ","グー","パー","パー","チョキ",TRUE,FALSE,FALSE
1064,"2012-03-18","パー","グー","チョキ","グー","パー","パー",TRUE,FALSE,FALSE
1065,"2012-03-25","パー","パー","グー","チョキ","グー","パー",FALSE,FALSE,FALSE
1066,"2012-04-01","チョキ","パー","パー","グー","チョキ","グー",TRUE,FALSE,FALSE
1067,"2012-04-08","グー","チョキ","パー","パー","グー","チョキ",TRUE,FALSE,FALSE
1068,"2012-04-15","パー","グー","チョキ","パー","パー","グー",TRUE,FALSE,FALSE
1069,"2012-04-22","パー","パー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1070,"2012-04-29","チョキ","パー","パー","グー","チョキ","パー",TRUE,FALSE,FALSE
1071,"2012-05-06","グー","チョキ","パー","パー","グー","チョキ",TRUE,FALSE,FALSE
1072,"2012-05-13","チョキ","グー","チョキ","パー","パー","グー",TRUE,FALSE,FALSE
1073,"2012-05-20","パー","チョキ","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1074,"2012-05-27","グー","パー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1075,"2012-06-03","パー","グー","パー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1076,"2012-06-10","チョキ","パー","グー","パー","チョキ","グー",FALSE,FALSE,FALSE
1077,"2012-06-17","グー","チョキ","パー","グー","パー","チョキ",FALSE,FALSE,FALSE
1078,"2012-06-24","パー","グー","チョキ","パー","グー","パー",FALSE,FALSE,FALSE
1079,"2012-07-01","チョキ","パー","グー","チョキ","パー","グー",FALSE,FALSE,FALSE
1080,"2012-07-08","パー","チョキ","パー","グー","チョキ","パー",FALSE,FALSE,FALSE
1081,"2012-07-15","チョキ","パー","チョキ","パー","グー","チョキ",FALSE,FALSE,FALSE
1082,"2012-07-22","チョキ","チョキ","パー","チョキ","パー","グー",FALSE,FALSE,FALSE
1083,"2012-07-29","グー","チョキ","チョキ","パー","チョキ","パー",TRUE,FALSE,FALSE
1085,"2012-08-12","グー","グー","チョキ","チョキ","パー","チョキ",TRUE,FALSE,FALSE
1086,"2012-08-19","パー","グー","グー","チョキ","チョキ","パー",TRUE,FALSE,FALSE
1087,"2012-08-26","パー","パー","グー","グー","チョキ","チョキ",TRUE,FALSE,FALSE
1088,"2012-09-02","チョキ","パー","パー","グー","グー","チョキ",TRUE,FALSE,FALSE
1089,"2012-09-09","グー","チョキ","パー","パー","グー","グー",TRUE,FALSE,FALSE
1090,"2012-09-16","パー","グー","チョキ","パー","パー","グー",TRUE,FALSE,FALSE
1091,"2012-09-23","パー","パー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1092,"2012-09-30","グー","パー","パー","グー","チョキ","パー",TRUE,FALSE,FALSE
1093,"2012-10-07","チョキ","グー","パー","パー","グー","チョキ",TRUE,FALSE,FALSE
1094,"2012-10-14","チョキ","チョキ","グー","パー","パー","グー",TRUE,FALSE,FALSE
1095,"2012-10-21","パー","チョキ","チョキ","グー","パー","パー",TRUE,FALSE,FALSE
1096,"2012-10-28","グー","パー","チョキ","チョキ","グー","パー",TRUE,FALSE,FALSE
1097,"2012-11-04","グー","グー","パー","チョキ","チョキ","グー",TRUE,FALSE,FALSE
1098,"2012-11-11","パー","グー","グー","パー","チョキ","チョキ",TRUE,FALSE,FALSE
1099,"2012-11-18","チョキ","パー","グー","グー","パー","チョキ",TRUE,FALSE,FALSE
1100,"2012-11-25","パー","チョキ","パー","グー","グー","パー",TRUE,FALSE,FALSE
1101,"2012-12-02","チョキ","パー","チョキ","パー","グー","グー",TRUE,FALSE,FALSE
1102,"2012-12-09","グー","チョキ","パー","チョキ","パー","グー",FALSE,FALSE,FALSE
1104,"2012-12-23","チョキ","グー","チョキ","パー","チョキ","パー",FALSE,FALSE,FALSE
1105,"2012-12-30","パー","チョキ","グー","チョキ","パー","チョキ",FALSE,FALSE,FALSE
1106,"2013-01-06","チョキ","パー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1107,"2013-01-13","グー","チョキ","パー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1108,"2013-01-20","グー","グー","チョキ","パー","チョキ","グー",FALSE,FALSE,FALSE
1109,"2013-01-27","パー","グー","グー","チョキ","パー","チョキ",TRUE,FALSE,FALSE
1110,"2013-02-03","チョキ","パー","グー","グー","チョキ","パー",TRUE,FALSE,FALSE
1111,"2013-02-10","グー","チョキ","パー","グー","グー","チョキ",TRUE,FALSE,FALSE
1112,"2013-02-17","パー","グー","チョキ","パー","グー","グー",TRUE,FALSE,FALSE
1113,"2013-02-24","パー","パー","グー","チョキ","パー","グー",FALSE,FALSE,FALSE
1114,"2013-03-03","チョキ","パー","パー","グー","チョキ","パー",TRUE,FALSE,FALSE
1115,"2013-03-10","グー","チョキ","パー","パー","グー","チョキ",TRUE,FALSE,FALSE
1116,"2013-03-17","チョキ","グー","チョキ","パー","パー","グー",TRUE,FALSE,FALSE
1117,"2013-03-24","グー","チョキ","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1118,"2013-03-31","パー","グー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1119,"2013-04-07","チョキ","パー","グー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1120,"2013-04-14","パー","チョキ","パー","グー","チョキ","グー",FALSE,FALSE,FALSE
1121,"2013-04-21","チョキ","パー","チョキ","パー","グー","チョキ",FALSE,FALSE,FALSE
1122,"2013-04-28","パー","チョキ","パー","チョキ","パー","グー",FALSE,FALSE,FALSE
1123,"2013-05-05","パー","パー","チョキ","パー","チョキ","パー",FALSE,FALSE,FALSE
1124,"2013-05-12","チョキ","パー","パー","チョキ","パー","チョキ",TRUE,FALSE,FALSE
1125,"2013-05-19","グー","チョキ","パー","パー","チョキ","パー",TRUE,FALSE,FALSE
1126,"2013-05-26","グー","グー","チョキ","パー","パー","チョキ",TRUE,FALSE,FALSE
1127,"2013-06-02","チョキ","グー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1128,"2013-06-09","パー","チョキ","グー","グー","チョキ","パー",TRUE,FALSE,FALSE
1129,"2013-06-16","グー","パー","チョキ","グー","グー","チョキ",TRUE,FALSE,FALSE
1130,"2013-06-23","チョキ","グー","パー","チョキ","グー","グー",TRUE,FALSE,FALSE
1131,"2013-06-30","パー","チョキ","グー","パー","チョキ","グー",FALSE,FALSE,FALSE
1132,"2013-07-07","チョキ","パー","チョキ","グー","パー","チョキ",FALSE,FALSE,FALSE
1133,"2013-07-14","パー","チョキ","パー","チョキ","グー","パー",FALSE,FALSE,FALSE
1134,"2013-07-21","グー","パー","チョキ","パー","チョキ","グー",FALSE,FALSE,FALSE
1135,"2013-07-28","グー","グー","パー","チョキ","パー","チョキ",FALSE,FALSE,FALSE
1136,"2013-08-04","チョキ","グー","グー","パー","チョキ","パー",TRUE,FALSE,FALSE
1137,"2013-08-11","パー","チョキ","グー","グー","パー","チョキ",TRUE,FALSE,FALSE
1139,"2013-08-25","パー","パー","チョキ","グー","グー","パー",TRUE,FALSE,FALSE
1140,"2013-09-01","チョキ","パー","パー","チョキ","グー","グー",TRUE,FALSE,FALSE
1141,"2013-09-08","グー","チョキ","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1142,"2013-09-15","チョキ","グー","チョキ","パー","パー","チョキ",TRUE,FALSE,FALSE
1143,"2013-09-22","パー","チョキ","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1144,"2013-09-29","パー","パー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1145,"2013-10-06","チョキ","パー","パー","チョキ","グー","チョキ",TRUE,FALSE,FALSE
1146,"2013-10-13","グー","チョキ","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1147,"2013-10-20","グー","グー","チョキ","パー","パー","チョキ",TRUE,FALSE,FALSE
1148,"2013-10-27","パー","グー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1149,"2013-11-03","チョキ","パー","グー","グー","チョキ","パー",TRUE,FALSE,FALSE
1150,"2013-11-10","チョキ","チョキ","パー","グー","グー","チョキ",TRUE,FALSE,FALSE
1151,"2013-11-17","パー","チョキ","チョキ","パー","グー","グー",TRUE,FALSE,FALSE
1152,"2013-11-24","グー","パー","チョキ","チョキ","パー","グー",TRUE,FALSE,FALSE
1153,"2013-12-01","チョキ","グー","パー","チョキ","チョキ","パー",TRUE,FALSE,FALSE
1154,"2013-12-08","パー","チョキ","グー","パー","チョキ","チョキ",TRUE,FALSE,FALSE
1155,"2013-12-15","パー","パー","チョキ","グー","パー","チョキ",FALSE,FALSE,FALSE
1156,"2013-12-22","チョキ","パー","パー","チョキ","グー","パー",TRUE,FALSE,FALSE
1158,"2014-01-05","チョキ","チョキ","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1159,"2014-01-12","グー","チョキ","チョキ","パー","パー","チョキ",TRUE,FALSE,FALSE
1160,"2014-01-19","パー","グー","チョキ","チョキ","パー","パー",TRUE,FALSE,FALSE
1161,"2014-01-26","グー","パー","グー","チョキ","チョキ","パー",TRUE,FALSE,FALSE
1162,"2014-02-02","チョキ","グー","パー","グー","チョキ","チョキ",TRUE,FALSE,FALSE
1163,"2014-02-09","パー","チョキ","グー","パー","グー","チョキ",FALSE,FALSE,FALSE
1164,"2014-02-16","チョキ","パー","チョキ","グー","パー","グー",FALSE,FALSE,FALSE
1165,"2014-02-23","グー","チョキ","パー","チョキ","グー","パー",FALSE,FALSE,FALSE
1166,"2014-03-02","グー","グー","チョキ","パー","チョキ","グー",FALSE,FALSE,FALSE
1167,"2014-03-09","パー","グー","グー","チョキ","パー","チョキ",TRUE,FALSE,FALSE
1168,"2014-03-16","チョキ","パー","グー","グー","チョキ","パー",TRUE,FALSE,FALSE
1169,"2014-03-23","パー","チョキ","パー","グー","グー","チョキ",TRUE,FALSE,FALSE
1170,"2014-03-30","グー","パー","チョキ","パー","グー","グー",TRUE,FALSE,FALSE
1171,"2014-04-06","チョキ","グー","パー","チョキ","パー","グー",FALSE,FALSE,FALSE
1172,"2014-04-13","グー","チョキ","グー","パー","チョキ","パー",FALSE,FALSE,FALSE
1173,"2014-04-20","グー","グー","チョキ","グー","パー","チョキ",FALSE,FALSE,FALSE
1174,"2014-04-27","パー","グー","グー","チョキ","グー","パー",TRUE,FALSE,FALSE
1175,"2014-05-04","チョキ","パー","グー","グー","チョキ","グー",TRUE,FALSE,FALSE
1176,"2014-05-11","パー","チョキ","パー","グー","グー","チョキ",TRUE,FALSE,FALSE
1177,"2014-05-18","グー","パー","チョキ","パー","グー","グー",TRUE,FALSE,FALSE
1178,"2014-05-25","パー","グー","パー","チョキ","パー","グー",FALSE,FALSE,FALSE
1179,"2014-06-01","チョキ","パー","グー","パー","チョキ","パー",FALSE,FALSE,FALSE
1180,"2014-06-08","パー","チョキ","パー","グー","パー","チョキ",FALSE,FALSE,FALSE
1181,"2014-06-15","グー","パー","チョキ","パー","グー","パー",FALSE,FALSE,FALSE
1182,"2014-06-22","チョキ","グー","パー","チョキ","パー","グー",FALSE,FALSE,FALSE
1183,"2014-06-29","パー","チョキ","グー","パー","チョキ","パー",FALSE,FALSE,FALSE
1184,"2014-07-06","チョキ","パー","チョキ","グー","パー","チョキ",FALSE,FALSE,FALSE
1185,"2014-07-13","グー","チョキ","パー","チョキ","グー","パー",FALSE,FALSE,FALSE
1186,"2014-07-20","チョキ","グー","チョキ","パー","チョキ","グー",FALSE,FALSE,FALSE
1187,"2014-07-27","チョキ","チョキ","グー","チョキ","パー","チョキ",FALSE,FALSE,FALSE
1188,"2014-08-03","パー","チョキ","チョキ","グー","チョキ","パー",TRUE,FALSE,FALSE
1189,"2014-08-10","グー","パー","チョキ","チョキ","グー","チョキ",TRUE,FALSE,FALSE
1190,"2014-08-17","パー","グー","パー","チョキ","チョキ","グー",TRUE,FALSE,FALSE
1191,"2014-08-24","チョキ","パー","グー","パー","チョキ","チョキ",TRUE,FALSE,FALSE
1192,"2014-08-31","パー","チョキ","パー","グー","パー","チョキ",FALSE,FALSE,FALSE
1193,"2014-09-07","グー","パー","チョキ","パー","グー","パー",FALSE,FALSE,FALSE
1194,"2014-09-14","チョキ","グー","パー","チョキ","パー","グー",FALSE,FALSE,FALSE
1195,"2014-09-21","パー","チョキ","グー","パー","チョキ","パー",FALSE,FALSE,FALSE
1196,"2014-09-28","パー","パー","チョキ","グー","パー","チョキ",FALSE,FALSE,FALSE
1197,"2014-10-05","チョキ","パー","パー","チョキ","グー","パー",TRUE,FALSE,FALSE
1198,"2014-10-12","グー","チョキ","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1199,"2014-10-19","グー","グー","チョキ","パー","パー","チョキ",TRUE,FALSE,FALSE
1200,"2014-10-26","チョキ","グー","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1201,"2014-11-02","パー","チョキ","グー","グー","チョキ","パー",TRUE,FALSE,FALSE
1202,"2014-11-09","グー","パー","チョキ","グー","グー","チョキ",TRUE,FALSE,FALSE
1203,"2014-11-16","パー","グー","パー","チョキ","グー","グー",TRUE,FALSE,FALSE
1204,"2014-11-23","チョキ","パー","グー","パー","チョキ","グー",FALSE,FALSE,FALSE
1205,"2014-11-30","グー","チョキ","パー","グー","パー","チョキ",FALSE,FALSE,FALSE
1206,"2014-12-07","チョキ","グー","チョキ","パー","グー","パー",FALSE,FALSE,FALSE
1208,"2014-12-21","パー","チョキ","グー","チョキ","パー","グー",FALSE,FALSE,FALSE
1209,"2014-12-28","グー","パー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1210,"2015-01-04","チョキ","グー","パー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1211,"2015-01-11","チョキ","チョキ","グー","パー","チョキ","グー",FALSE,FALSE,FALSE
1212,"2015-01-18","グー","チョキ","チョキ","グー","パー","チョキ",TRUE,FALSE,FALSE
1214,"2015-02-01","パー","グー","チョキ","チョキ","グー","パー",TRUE,FALSE,FALSE
1215,"2015-02-08","パー","パー","グー","チョキ","チョキ","グー",TRUE,FALSE,FALSE
1216,"2015-02-15","チョキ","パー","パー","グー","チョキ","チョキ",TRUE,FALSE,FALSE
1217,"2015-02-22","グー","チョキ","パー","パー","グー","チョキ",TRUE,FALSE,FALSE
1218,"2015-03-01","チョキ","グー","チョキ","パー","パー","グー",TRUE,FALSE,FALSE
1219,"2015-03-08","パー","チョキ","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1220,"2015-03-15","グー","パー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1221,"2015-03-22","チョキ","グー","パー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1222,"2015-03-29","グー","チョキ","グー","パー","チョキ","グー",FALSE,FALSE,FALSE
1223,"2015-04-05","チョキ","グー","チョキ","グー","パー","チョキ",FALSE,FALSE,FALSE
1224,"2015-04-12","パー","チョキ","グー","チョキ","グー","パー",FALSE,FALSE,FALSE
1225,"2015-04-19","グー","パー","チョキ","グー","チョキ","グー",FALSE,FALSE,FALSE
1226,"2015-04-26","グー","グー","パー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1227,"2015-05-03","チョキ","グー","グー","パー","チョキ","グー",TRUE,FALSE,FALSE
1228,"2015-05-10","パー","チョキ","グー","グー","パー","チョキ",TRUE,FALSE,FALSE
1229,"2015-05-17","グー","パー","チョキ","グー","グー","パー",TRUE,FALSE,FALSE
1230,"2015-05-24","パー","グー","パー","チョキ","グー","グー",TRUE,FALSE,FALSE
1231,"2015-05-31","チョキ","パー","グー","パー","チョキ","グー",FALSE,FALSE,FALSE
1232,"2015-06-07","グー","チョキ","パー","グー","パー","チョキ",FALSE,FALSE,FALSE
1233,"2015-06-14","チョキ","グー","チョキ","パー","グー","パー",FALSE,FALSE,FALSE
1234,"2015-06-21","パー","チョキ","グー","チョキ","パー","グー",FALSE,FALSE,FALSE
1235,"2015-06-28","パー","パー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1236,"2015-07-05","チョキ","パー","パー","チョキ","グー","チョキ",TRUE,FALSE,FALSE
1237,"2015-07-12","グー","チョキ","パー","パー","チョキ","グー",TRUE,FALSE,FALSE
1238,"2015-07-19","チョキ","グー","チョキ","パー","パー","チョキ",TRUE,FALSE,FALSE
1239,"2015-07-26","チョキ","チョキ","グー","チョキ","パー","パー",TRUE,FALSE,FALSE
1240,"2015-08-02","パー","チョキ","チョキ","グー","チョキ","パー",TRUE,FALSE,FALSE
1241,"2015-08-09","グー","パー","チョキ","チョキ","グー","チョキ",TRUE,FALSE,FALSE
1242,"2015-08-16","グー","グー","パー","チョキ","チョキ","グー",TRUE,FALSE,FALSE
1243,"2015-08-23","パー","グー","グー","パー","チョキ","チョキ",TRUE,FALSE,FALSE
1244,"2015-08-30","チョキ","パー","グー","グー","パー","チョキ",TRUE,FALSE,FALSE
1245,"2015-09-06","グー","チョキ","パー","グー","グー","パー",TRUE,FALSE,FALSE
1246,"2015-09-13","チョキ","グー","チョキ","パー","グー","グー",TRUE,FALSE,FALSE
1247,"2015-09-20","パー","チョキ","グー","チョキ","パー","グー",FALSE,FALSE,FALSE
1248,"2015-09-27","グー","パー","チョキ","グー","チョキ","パー",FALSE,FALSE,FALSE
1249,"2015-10-04","チョキ","グー","パー","チョキ","グー","チョキ",FALSE,FALSE,FALSE
1250,"2015-10-11","unknown","チョキ","グー","パー","チョキ","グー",FALSE,FALSE,FALSE
